created_at,username,cleaned_text,hashtags,favorite_count,retweet_count,reply_count,quote_count,image_url,location,lang,tweet_url,engagement,sentiment
2025-09-26 06:44:05+00:00,,dia adalah edward said seorang intelektual palestinaamerika penulis buku orientalism dan kritikus terhadap konflik israelpalestina video ini tampaknya dari wawancaranya tentang topik tersebut,[],0,0,1,0,,,in,https://x.com/undefined/status/1971465782703030283,0,neutral
2025-09-26 04:14:44+00:00,,ngeliat negara2 yg akhirnya mengakui palestina tp setelah tanahnya sisa dikit bgt itu paling se kota bekasi juga gak nyampe,[],0,0,0,0,,,in,https://x.com/undefined/status/1971428196315980182,0,positive
2025-09-26 05:48:06+00:00,,warga negara hanyalah angka dan statistik seperti israhell menganggap warga palestina hanyalah angka angka2 korban perang,[],0,0,0,0,,,in,https://x.com/undefined/status/1971451694560182554,0,negative
2025-09-26 03:39:24+00:00,,ya terus mau pake solusi apa one state solution dan kalo gitu lu mau bantu palestina dari kehancuran sampai mana perang total indonesia ikut perang total no skip kalo kaya gitu itu bukan solusi itu cuman idealisme bullshit yang sebenarnya,[],0,0,0,0,,,in,https://x.com/undefined/status/1971419307973505371,0,negative
2025-09-26 05:43:16+00:00,,sekitar 700000 warga palestina telah mengungsi dari gaza city saat pasukan israel memperkuat serangan darat dan udara mereka terhadap pusat perkotaan terbesar di daerah kantong tersebut demikian disampaikan militer israel pada kamis 259,[],0,0,1,0,https://pbs.twimg.com/media/G1v_nFNaAAwqAr9.jpg,,in,https://x.com/undefined/status/1971450478472077411,0,neutral
2025-09-26 05:41:37+00:00,,eks intel saudi hanya trump yang bisa tekan israel akhiri genosida di palestina,[],0,0,0,0,,,in,https://x.com/undefined/status/1971450064305541389,0,negative
2025-09-26 05:40:46+00:00,,palestina merdeka,[],0,0,0,0,,,in,https://x.com/undefined/status/1971449850572177581,0,positive
2025-09-26 06:07:42+00:00,,inggris perbarui peta resmi palestina pasca pengakuan negara dukung solusi dua negara,[],0,0,0,0,https://pbs.twimg.com/media/G1wFWzaaAAcWCkW.jpg,,in,https://x.com/undefined/status/1971456629251223613,0,neutral
2025-09-26 16:39:44+00:00,,dari postingan terbaru di x hera lubis heraloebss aktif mendukung presiden prabowo subianto termasuk program seperti mbg kebijakan palestina dan pidatonya di pbb ia juga kritik oposisi seperti pdip tidak ada dukungan eksplisit ke partai lain dalam konteks terkini,[],0,0,1,0,,,in,https://x.com/undefined/status/1971615682086502446,0,neutral
2025-09-26 03:40:20+00:00,,presiden prabowo teguh memperjuangkan kemerdekaan palestina dan memperkuat benteng negeri dari ancaman asing,[],0,0,0,0,https://pbs.twimg.com/media/G1vjnkqbkAA7CAe.jpg,,in,https://x.com/undefined/status/1971419540031668511,0,neutral
2025-09-26 16:27:10+00:00,,ambil kesempatan aja dog satanyahuiya maksud presiden ri prabowo itu kami akui israel kalau israel berhenti menindas dan genosida perkosa bunuh dan bully palestina kalau masih tak akuinetanyahu sebut indonesia saat pidato di sidang umum pbb bilang ini,[],0,0,1,0,https://pbs.twimg.com/ext_tw_video_thumb/1971612452317274112/pu/img/Nom4FzJcuO8Rp629.jpg,,in,https://x.com/undefined/status/1971612520780873806,0,negative
2025-09-26 04:12:35+00:00,,inggris akui negara palestina peta dunia langsung dirombak,[],0,0,0,0,,,in,https://x.com/undefined/status/1971427656869793817,0,neutral
2025-09-26 06:44:09+00:00,,allah yg bantu org barat sudah bergerak membela palestina tnpa harus mengakui isrwil,[],0,0,0,0,,,in,https://x.com/undefined/status/1971465800159785242,0,positive
2025-09-26 16:23:34+00:00,,zio banyak yg goblog bilang bahwa arab imigrant lalu gw jelasin bahwa muslim di palestina mayoritas adalah convert dari kristen dan sebelumnya mereka yahudi atau samaritan lalu mereka terarabisasi dan mengadopsi bahasa arab dibilangnya gw bs bs tuh tanah dijanjikan 3000 th,[],0,0,0,0,https://pbs.twimg.com/media/G1yRjbtbIAAH842.jpg,,in,https://x.com/undefined/status/1971611613888479400,0,negative
2025-09-26 16:23:12+00:00,,gila nangis malem² liat video warga palestina sama rakyat indo yang masih kesusahan untuk makan sehari hari kenapa dunia jahat dan ga adil,[],0,0,0,0,,,in,https://x.com/undefined/status/1971611521534005610,0,negative
2025-09-26 16:22:13+00:00,,bertepatan dengan pengakuan negaranegara barat terhadap negara palestina tentara pendudukan menyerbu kotamadya beit awa di hebron dan menurunkan bendera palestina yg dikibarkan dari tiang benderanya gazagenocide gaza nangis mampus jumat malam,"['GazaGenocide', 'Gaza']",0,0,0,0,https://pbs.twimg.com/ext_tw_video_thumb/1971611252527927296/pu/img/FrwCU3Ypgy9MeTFD.jpg,,in,https://x.com/undefined/status/1971611275668185119,0,negative
2025-09-26 16:10:18+00:00,,isra miraj itu perjalanan dari masjidil haram ke masjidil aqsha artinya perjalanan nabi dari mekkah ke palestina kenapa harus ke palestina di palestina lah tempat para khalifah dan nabi yg mendalami ilmu tauhid allah jadi semua kerasulan nabi di nobatkan khalifah palestina,[],0,0,0,0,,,in,https://x.com/undefined/status/1971608276363309145,0,positive
2025-09-26 16:09:19+00:00,,satanic freemason belanda yang dikatakan sebagai bom waktu sisa penjajahan dari dl papua termasukbelanda termasuk itu yahudi freemason selain israel tentunyabeda case palestina ngr asli israel 1948 nakba usik palestinapapua milik kita asli dibebaskan dari belanda penjajah,[],0,0,0,0,https://pbs.twimg.com/ext_tw_video_thumb/1971607954043568128/pu/img/N3Fzm7nKy7Uu1uSm.jpg,,in,https://x.com/undefined/status/1971608030346383474,0,negative
2025-09-26 16:06:45+00:00,,dih malu banget liat video presiden pidato di un ngapaian bilang menjamin keamanan isr43l atas nama indonesia pula yaallahh ga kebayang rasanya gimana org palestina dengar pidato itu maafkan kami yaallah,[],0,0,0,0,,,in,https://x.com/undefined/status/1971607385233076478,0,negative
2025-09-26 16:05:51+00:00,,pandangan netanyahu sebagai kejam sering dari kebijakannya di konflik israelpalestina seperti operasi militer di gaza yang sebabkan korban sipil tinggi dan perluasan pemukiman kritikus lihat ini sebagai pelanggaran hak sementara pendukung anggap sebagai pertahanan negara,[],0,0,0,0,,,in,https://x.com/undefined/status/1971607155804684415,0,negative
2025-09-26 16:05:45+00:00,,keamanan israel spy aman membantai rakyat palestina pak ngga perlu banyak baca jadi pinter utk membela palestina cukup rasa kemanusiaan aja itu bukan politik ini genosida keamanan amp keselamatan rakyat palestina yg harus di jamin bukan illegal settlers,[],0,0,0,0,,,in,https://x.com/undefined/status/1971607131662274701,0,negative
2025-09-26 06:06:42+00:00,,tenang saudara2 pokoknya kalo israel g mengakui palestina indonesia g mengakui ada tanah rakyat ayooo rampoookkk tanah rakyat,[],0,0,0,0,,,in,https://x.com/undefined/status/1971456376192028960,0,negative
2025-09-26 06:03:47+00:00,,semasa jepang tidak berdaya untuk mengakui palestina akun buzzer cina pada kegirangan menyinggung kejahatan perang yang mereka anggap pernah dilakukan jepang padahal semasa saat ini pun mereka tidak lebih baik dari jepang freeuyghur freetibet,"['FreeUyghur', 'FreeTibet']",0,0,1,0,,,in,https://x.com/undefined/status/1971455640217485593,0,negative
2025-09-26 04:14:39+00:00,,owo selalu selangkah depan dukung palestina tanpa pernah abai sama nasib kedaulatan indonesia,[],0,0,0,0,,,in,https://x.com/undefined/status/1971428176837669022,0,positive
2025-09-26 12:07:36+00:00,,berubah menjadi tanah palestina atau bangsa pilihan tuhan menjadi israel adalah sebuah kota daerah di palestina bro for me itu jauh lebih sakit berjangka panjang dan berefek ratusan generasi bahkan jutaan umat kristiani di masa depan akan kaya gimana,[],0,0,1,0,,,in,https://x.com/undefined/status/1971547197276856427,0,negative
2025-09-26 15:54:49+00:00,,secara aktif bekerjasama dengan washington kerjasama dg us sama aja membantu israhell merebut palestina ini namanya musuh dalam selimut hakikatnya saudi bukan kerjasama dg us tp melayani usa ut kepentingan israhell g heran saudi selalu menguntungkan israhell,[],0,0,1,0,,,in,https://x.com/undefined/status/1971604380395946150,0,positive
2025-09-26 15:54:35+00:00,,baru tau ada pendukung palestina jokower,[],0,0,0,0,,,in,https://x.com/undefined/status/1971604323126956468,0,negative
2025-09-26 12:08:09+00:00,,sejarah awalnya orang israel merebut tanah palestina kan,[],0,0,1,0,,,in,https://x.com/undefined/status/1971547338549416015,0,negative
2025-09-26 15:50:02+00:00,,padahal turki punya hubungan diplomatik dengan israel dan satu hal lagi kalo baca berita jangan judulnya aja indonesia ngakuin isreal kalo palestina merdeka emangnya palestina sekarang sudah merdeka gw gak pro israel ya hanya orang yg berfikir secara logika,[],0,0,3,0,,,in,https://x.com/undefined/status/1971603177993891965,0,negative
2025-09-26 15:29:30+00:00,,fifa match day kmren lawan palestina dan singapore menang jga gak sah tuh malaysia,[],0,0,0,0,,,in,https://x.com/undefined/status/1971598009915015356,0,neutral
2025-09-26 15:28:25+00:00,,statement wowo pun dipatahin sama si sampah sendiri jalan tengah is not always the best decision yang satu mau israel penuh begitupun kita mau palestina penuh never split the difference,[],0,0,0,0,,,in,https://x.com/undefined/status/1971597735867634031,0,negative
2025-09-26 15:27:55+00:00,,disaat pidato pak prabowo menggelegar meminta dunia mengakui palestina negara yg berdaulat ehh termul bahagia dan meng glorifikasi kalau junjungannya jadi bagian dari bloomberg zionis israel yakin bloomberg minta mulyono karena pinter mulyono yg begini,[],0,0,0,0,https://pbs.twimg.com/amplify_video_thumb/1971597543428808705/img/D6q0H0Om8UpdMZfd.jpg,,in,https://x.com/undefined/status/1971597610004971901,0,negative
2025-09-26 07:13:55+00:00,,kalau diakui negara islam boleh kirim pasukan ke tanah palestina kan bagus pasa nggak belajar dari hudaibiyah ya orang islam jangan ikutan leftiest yang maunya saling bunuh kemarin kejebak ikut rayakan kematian kirk,[],0,0,1,0,,,in,https://x.com/undefined/status/1971473289269883288,0,negative
2025-09-26 05:46:16+00:00,,nahhhh itu juga yg buat gue berpikir berarti dia mengakui kalo israel itu sebuah negara pdhal itu jelas2 tanahnya palestina ngelawak sih,[],0,0,0,0,,,in,https://x.com/undefined/status/1971451231626535365,0,negative
2025-09-26 12:12:19+00:00,,rais wa uturuki recep tayyip erdogan akirejea kutoka marekani kutambuliwa kwa palestina na wanachama wawili wa unsc ufaransa uingereza ina umuhimu wa kihistoria hakuna shaka kwamba juhudi za kidiplomasia kutoka kwetu na nchi nyingine zilichangia pakubwa katika kufikia,[],0,0,1,0,https://pbs.twimg.com/media/G1xU5w3WEAAmu7y.png,,in,https://x.com/undefined/status/1971548386647044263,0,neutral
2025-09-26 07:09:09+00:00,,di pbb menlu sugiono ri dukung badan kemanusiaan ppb untuk palestina,[],0,0,0,0,,,in,https://x.com/undefined/status/1971472093381632410,0,neutral
2025-09-26 07:05:54+00:00,,tidak akur karena zionis masuk sblm muncul hadir di tanah yg anda sebut tanah kanaanfilistinpalestina hubungan bangsa yahudi asli dan arab hidup berdampingan aman tenteram damai,[],0,0,1,0,,,in,https://x.com/undefined/status/1971471272963154315,0,positive
2025-09-26 12:12:23+00:00,,konsistensi presiden prabowo dalam dukung palestina bikin indonesia makin dihormati sebagai pejuang keadilan dan perdamaian dunia,[],0,0,0,0,https://pbs.twimg.com/media/G1xY0XZb0AAoUz-.jpg,,in,https://x.com/undefined/status/1971548403411870090,0,positive
2025-09-26 12:13:17+00:00,,two state solution its not solution sampai kapan pun israel laknatullah nga berhak memiliki bumi palestina balik ke sejarah mereka awalnya hanya dikasih tumpangan sama palestina krn nga punya wilayah tbtb ngelunjak pengen nguasain seluruh wilayah,[],0,0,1,0,,,in,https://x.com/undefined/status/1971548628704727515,0,negative
2025-09-26 07:03:40+00:00,,157 negara akui palestina dosen ugm sorot konsekuensinya,[],0,0,0,0,,,in,https://x.com/undefined/status/1971470713090605326,0,neutral
2025-09-26 07:00:42+00:00,,analisa dungu dia gak faham sama skli tentang palestina dan gak faham tentang arti zionist bagaimana bisa mendeklarasikan negara israel di atas tanah caplokanrampasan kepunyaan rakyat negara palestina dan apakah sah,[],0,0,0,0,,,in,https://x.com/undefined/status/1971469965770580025,0,negative
2025-09-26 06:57:54+00:00,,two state solution ini didukung sama negara2 arab juga bahkan presiden palestina juga dukung solusi ini ngapain marah,[],0,0,0,0,,,in,https://x.com/undefined/status/1971469260544409704,0,positive
2025-09-26 12:13:55+00:00,,di kasih peluang dikit aja udh gitu apalagi dikasih lebih terlebih lagi palestina itu negri anbiya negrinya para nabi,[],0,0,0,0,,,in,https://x.com/undefined/status/1971548790734881181,0,negative
2025-09-26 06:54:56+00:00,,konflik israel palestina seharusnya bisa berakhir di 1993 jika bukan karena kelompok sayap kanan radikal gak bakalan seekstrim ini di kedua belah pihak gara gara geng bibi dkk malah menyiram bensin ke ekstrimis pro palestina yang ngotot one state solution,[],0,0,0,0,,,in,https://x.com/undefined/status/1971468513656353177,0,negative
2025-09-26 12:08:54+00:00,,konflik israelpalestina bermula akhir abad ke19 dengan gerakan zionis untuk mendirikan negara yahudi di tanah yang ditinggali penduduk arab palestina deklarasi balfour 1917 mendukung rumah nasional yahudi rencana pbb 1947 membagi wilayah tapi perang 1948 menyebabkan israel,[],0,0,0,0,,,in,https://x.com/undefined/status/1971547525002997826,0,neutral
2025-09-26 06:43:58+00:00,,pendapat saya sejalan dengan pandangan gereja katolik bahwa gencatan senjata harus dihentikan dan berharap tidak ada lagi pertumpahan darah dari pihak palestina dan israel karena setiap nyawa itu berharga dan mendukung two state solution,[],0,0,1,0,,,in,https://x.com/undefined/status/1971465752701173901,0,positive
2025-09-26 06:43:53+00:00,,presiden otoritas palestina mahmoud abbas mengecam keras israel atas perang genosida di gaza sekaligus menolak tindakan hamas dalam serangan 7 oktober 2023 yang memicu konflik berkepanjangan mahmoudabbas palestina hamass israel,"['MahmoudAbbas', 'Palestina', 'hamass', 'Israel']",0,0,0,0,,,in,https://x.com/undefined/status/1971465732996411828,0,neutral
2025-09-26 04:15:53+00:00,,tinggal deket halim berkali2 pesawat tempur lewat aja takut bgt rasanya apalagi orang2 di palestina ya gimana rasa takutnya yaallah,[],0,0,0,0,,,in,https://x.com/undefined/status/1971428486134083727,0,negative
2025-09-26 06:40:02+00:00,,microsoft menghentikan layanan untuk militer israel setelah menemukan bahwa teknologi komputasi awan microsoft azure digunakan untuk menyimpan data hasil penyadapan massal terhadap warga palestina vice chair amp president microsoft brad smith menyatakan penghentian layanan,[],0,0,0,0,https://pbs.twimg.com/media/G1wMv0lbMAArqhH.jpg,,in,https://x.com/undefined/status/1971464764162547764,0,neutral
2025-09-26 06:37:54+00:00,,di saat tanah palestina dikuasai oleh inggris terdapat deklatasi balfour yang menyatakan palestina akan didirikan negara sebagai tanah air bagi orang yahudi,[],0,0,1,0,https://pbs.twimg.com/media/G1wMQtXaAAAUfEC.jpg,,in,https://x.com/undefined/status/1971464226289205378,0,negative
2025-09-26 06:34:37+00:00,,manor solomon pemain villarreal yang terangterangan mendukung genosida israel atas palestina tak heran fans sevilla menyambutnya dengan teriakan israel pembunuh dan bendera palestina saat lawan villarreal respect fans sevilla,[],0,0,0,0,https://pbs.twimg.com/amplify_video_thumb/1971462917381058560/img/bvWSwLUorqUItmJx.jpg,,in,https://x.com/undefined/status/1971463399491174907,0,positive
2025-09-26 06:32:22+00:00,,liat pake mata lu lah israel aja penyokong nya usa militer nomer 1 sedunia bandingkan dengan palestina gini aja gak paham emang pantes lu tolol seumur hidup aja udah,[],0,0,0,0,,,in,https://x.com/undefined/status/1971462834199593005,0,negative
2025-09-26 06:30:35+00:00,,teruslah berbohong sampai dunia berdiri bersama palestina,[],0,0,0,0,,,in,https://x.com/undefined/status/1971462387309084681,0,negative
2025-09-26 04:17:08+00:00,,waktu prabowo bersuara di pbb dunia jadi tau posisi tegas indonesia soal palestina,[],0,0,0,0,https://pbs.twimg.com/media/G1vsCOea8AA9-tH.jpg,,in,https://x.com/undefined/status/1971428803856773420,0,neutral
2025-09-26 15:58:34+00:00,,kan intelejen tni polri dari jaman orla orba reformasi dan gw intelejen swasta sudah bilang kalau opm dan tang support adalah antek israel zionis n freemason illuminati yg mau pecah rinegara pasifik pro papua merdeka tapi tolak akui palestina kenapa,[],0,0,1,0,https://pbs.twimg.com/ext_tw_video_thumb/1971605264181927937/pu/img/gj04Ym9KZLdTZ_D3.jpg,,in,https://x.com/undefined/status/1971605325041250347,0,negative
2025-09-26 06:28:36+00:00,,radio independen belanda gelar siaran 15 jam untuk galang dana palestina,[],0,0,0,0,https://pbs.twimg.com/media/G1wKI2aaAAIZpT8.jpg,,in,https://x.com/undefined/status/1971461886064591136,0,neutral
2025-09-26 06:28:27+00:00,,klo mau liat asli watak dan otak netizen x liat siapa2 saja yg diikutinya ternyata watak asli orang palestina tidak sekotor dan serusak otakmu,[],0,0,0,0,,,in,https://x.com/undefined/status/1971461847892242507,0,negative
2025-09-26 04:17:16+00:00,,indonesia tetap konsisten dukung palestina suara prabowo di pbb bukti nyatanya,[],0,0,0,0,https://pbs.twimg.com/media/G1vsEekaAAIt3C_.jpg,,in,https://x.com/undefined/status/1971428836232531994,0,positive
2025-09-26 06:24:26+00:00,,bela palestina pasti tapi jangan sampe dimanfaatkan penyebar khilafah tajamkan literasi digital lapor konten berbahaya blokir propaganda bersihkan medsos dari racun,[],0,0,0,0,,,in,https://x.com/undefined/status/1971460840252637484,0,negative
2025-09-26 06:48:35+00:00,,ini benaran bg skrg willie salim lagi barengan kesana soalnya mau donasi buat anak palestina,[],0,0,0,0,,,in,https://x.com/undefined/status/1971466917048353241,0,positive
2025-09-26 04:17:22+00:00,,prabowo sukses bikin dunia melirik waktu bela isu palestina di hadapan pbb,[],0,0,0,0,https://pbs.twimg.com/media/G1vsGHwaAAEtllT.jpg,,in,https://x.com/undefined/status/1971428862920884341,0,neutral
2025-09-26 16:02:13+00:00,,udah tau isriwil itu penajajh bilang aja 2 state solusi yg di tawarkanhei pak ga ada itu negara israel dia merebut tanah palestina,[],0,0,2,0,,,in,https://x.com/undefined/status/1971606243094749414,0,negative
2025-09-26 16:00:02+00:00,,puluhan delegasi yang hadir dalam sidang umum pbb tampak meninggalkan ruangan alias walked out wo saat perdana menteri pm israel benjamin netanyahu berjalan menuju podium hendak berpidato berita selengkapnya klik pbb israel palestina,"['pbb', 'israel', 'palestina']",0,0,0,0,https://pbs.twimg.com/media/G1yCXvtagAE75Oi.jpg,,in,https://x.com/undefined/status/1971605691124048071,0,neutral
2025-09-26 15:59:53+00:00,,homs suriah masjid agung khalid bin walid radhiyallahu anhu persembahan syair mujahidin suriah untuk alaqsha yaa allah sebagaimana telah engkau buka suriah untuk kami maka bukakanlah palestina,[],0,0,0,0,https://pbs.twimg.com/ext_tw_video_thumb/1971605548425678848/pu/img/ro4gdNasHbxwJ3Um.jpg,,in,https://x.com/undefined/status/1971605655460204760,0,neutral
2025-09-26 12:06:44+00:00,,netanyahu dan donald trump dajal yg nyata iblis penghisap darah rakyat palestina,[],0,0,0,0,,,in,https://x.com/undefined/status/1971546981207249384,0,negative
2025-09-26 06:28:52+00:00,,termasuk mengirim pasukan penjaga perdamaian melalui kehadirannya presiden prabowo menegaskan konsistensi indonesia dalam mendukung penuh perjuangan rakyat palestina untuk meraih kemerdekaan dan kedaulatan sebagai negara merdeka,[],0,0,0,0,,,in,https://x.com/undefined/status/1971461956063449515,0,neutral
2025-09-26 13:00:45+00:00,,untuk gaza aja dan itupun satu2nya pemilu di palestina 10 tahun dipimpin sm 1 presiden atau entitas aja udah rasanya eneg apalagi 20 tahun granted itu juga kritik bwt fatah juga,[],0,0,1,0,,,in,https://x.com/undefined/status/1971560573788967124,0,negative
2025-09-26 13:00:03+00:00,,menteri luar negeri sugiono menegaskan bahwa dukungan politik terhadap badan bantuan pbb untuk pengungsi palestina unrwa bukan sekadar opsi melainkan kewajiban beritanasional pbb kemenlu beritaterkini,"['beritanasional', 'PBB', 'kemenlu', 'beritaterkini']",0,0,0,0,,,in,https://x.com/undefined/status/1971560398663930364,0,neutral
2025-09-26 12:59:59+00:00,,mana ada hamas di bentuk oleh israel hamas itu murni dari perjuangan rakyat palestina camkan tuh baik baik yang nggak tau soal sejarah,[],0,0,1,0,,,in,https://x.com/undefined/status/1971560383182975162,0,negative
2025-09-26 12:59:33+00:00,,meskipun hasil keputusan pbb bagi kemerdekaan palestina selalu digagalkan pemilik hak veto khususnya usa tapi setidaknya kita sudah melakukan hal yang benar,[],0,0,0,0,,,in,https://x.com/undefined/status/1971560273082527925,0,positive
2025-09-26 12:58:14+00:00,,yang bikin gak aman israel apa palestina,[],0,0,0,0,,,in,https://x.com/undefined/status/1971559941916819812,0,negative
2025-09-26 12:57:50+00:00,,cukup simpel aja ya gak perlu semua negara mendukung palestina merdeka yg terpenting itu adalah berhentinya genosida dan peperangan di palestina politik dlm negeri aja udh bikin istighfar tiap hari ada aja gebrakannya blm lg politik di kancah internasional ini allahu akbar,[],0,0,0,0,,,in,https://x.com/undefined/status/1971559841920688516,0,positive
2025-09-26 04:17:34+00:00,,video presiden palestina kutuk israel amp hamas sebut penyebab genosida,[],0,0,0,0,,,in,https://x.com/undefined/status/1971428910018781603,0,negative
2025-09-26 04:09:33+00:00,,presiden kolombia serukan pembentukan pasukan global untuk bebaskan palestina via,[],0,0,0,0,,,in,https://x.com/undefined/status/1971426893229588888,0,neutral
2025-09-26 04:34:33+00:00,,kayaknya gak sepenuhnya krna boikot deh lebih ke skrg udh byk yg pro palestina jd maybe tkt citra brand nya jelek tp blm semua nya di putus bru beberapa doang,[],0,0,0,0,,,in,https://x.com/undefined/status/1971433187252502925,0,negative
2025-09-26 12:14:13+00:00,,terkutuk netanyahu israel tidak pernah punya tanah mereka merampas tanah warga palestina,[],0,0,0,0,,,in,https://x.com/undefined/status/1971548863363428428,0,negative
2025-09-26 04:33:00+00:00,,indonesia nih lupa yah dulu mau merdeka aja disuruh bayar milyaran gulden ke belanda sakit dong pasti tanah kita ini kok ngusir perampok malah kita yg harus ganti rugi nah ini kondisinya sama kek palestina tanah mereka tapi mau merdeka aja harus berkompromi sama penjajah,[],0,0,0,0,,,in,https://x.com/undefined/status/1971432796276375797,0,negative
2025-09-26 04:31:06+00:00,,esia makin bangga lihat presiden prabowo terus konsisten bela palestina dan negara sendiri,[],0,0,0,0,,,in,https://x.com/undefined/status/1971432318339514786,0,positive
2025-09-26 04:30:07+00:00,,solusi 2 negarakira2 palestina dapat brp persen dari luas wilayahnya bi,[],0,0,1,0,,,in,https://x.com/undefined/status/1971432069936070805,0,neutral
2025-09-26 04:30:00+00:00,,presiden prancis emmanuel macron mengecam keras pemerintah pemimpin israel benjamin netanyahu atas penanganan perang di jaluar gaza palestina beritanasional palestine gaza beritaterkini,"['beritanasional', 'Palestine', 'gaza', 'beritaterkini']",0,0,0,0,,,in,https://x.com/undefined/status/1971432039271587868,0,neutral
2025-09-26 04:28:12+00:00,,kayanya buzzer sih responsnya seragam sesuai brief kali ya tapi kalopun organik ga kaget selama solidaritas palestina ga didasari semangatperspektif antikolonial ya gitu gampang goyah sama narasi kompromistis yang menguntungkan zionis,[],0,0,1,0,,,in,https://x.com/undefined/status/1971431586580382202,0,negative
2025-09-26 04:25:54+00:00,,drone houthi tembus pertahanan canggih israel 22 orang terluka di eilat di gaza 41 warga sipil termasuk anakanak tewas dalam serangan udara israel konflik kian brutal israel gaza houthi palestina breakingnews update news seketika,"['Israel', 'Gaza', 'Houthi', 'Palestina', 'BreakingNews', 'update', 'news', 'seketika']",0,0,0,0,,,in,https://x.com/undefined/status/1971431008517095627,0,neutral
2025-09-26 04:25:09+00:00,,dia kira kalau masih berpikir bahwa kemanusiaan itu eksklusif untuk kaum beragama dan berstandar moral sesuai pikiran mereka doang isu palestina bakal se masif sekarang udah2 ngebacot gak penting itu israel aja ngadu domba queer sama islam kok artinya apa,[],0,0,0,0,,,in,https://x.com/undefined/status/1971430820297703500,0,negative
2025-09-26 04:24:52+00:00,,kalo ada post atau komen yang nolak 2ss responsnya kompakan kayak utopis atau terus apa solusinya kalo bukan 2ss seolah 2ss opsi tunggal amp dijamin berhasil padahal secara historis memperburuk kolonisasi palestina dijelasin amp dikasih bukti pun tetep mereka mutermuter,[],0,0,1,0,,,in,https://x.com/undefined/status/1971430746935132217,0,negative
2025-09-26 04:20:17+00:00,,orang2 gini kenapa masih ada sih udah ikut demo isu gaza dari 2010 dan dulu palestina cuma kelompok islam yg peduli dan dianggap isu politik agama di timur tengah doang sekarang disaat harusnya bersatu atas nama kemanusiaan masih aja ada orang2 tolol ngetweet begini,[],0,0,1,0,,,in,https://x.com/undefined/status/1971429594831204622,0,negative
2025-09-26 04:18:57+00:00,,mana nih yg kenceng bgt menyuarakan tss is the one and only best solution dari awal si genosida maniac ini emang cuma mau penjajahan di atas rakyat palestina aja it s not that hard to condemn this f country loh,[],0,0,0,0,https://pbs.twimg.com/media/G1vsdk5bMAABNJW.jpg,,in,https://x.com/undefined/status/1971429261203603954,0,negative
2025-09-26 04:07:53+00:00,,bahkan menjilat pun masih amatiran bangat ini orang padahal isi pidatonya di pbb banyak blundernya di mulai dari akan mengakui israel sebagai negara jika mengakui palestina bahkan menjamin keamanan buat israel otw jadi komisaris kalau begini,[],0,0,0,0,https://pbs.twimg.com/media/G1vp7kgbcAAcEcM.jpg,,in,https://x.com/undefined/status/1971426474268950798,0,negative
2025-09-26 21:54:40+00:00,,itu yang masih duduk karena kasihan atau golongan yang kemarin ga setuju palestina merdeka,[],0,0,0,0,https://pbs.twimg.com/amplify_video_thumb/1971566400780062720/img/4fU3oYoAZ9KCifni.jpg,,in,https://x.com/undefined/status/1971694940980937040,0,negative
2025-09-26 19:00:00+00:00,,two state solution momentum strategis hendrajit palestina harus bersatu seperti indonesia,[],0,0,0,0,,,in,https://x.com/undefined/status/1971650984699990516,0,positive
2025-09-26 19:00:00+00:00,,menyala rossa pakai dress bernuansa bendera palestina banjir pujian netizen,[],0,0,0,1,,,in,https://x.com/undefined/status/1971650983890767906,0,neutral
2025-09-26 18:58:43+00:00,,di luar kawasan chili memiliki komunitas palestina terbesar di luar dunia arab dengan puluhan ribu orang yang sudah berbaur dalam masyarakatnya sumber freepalestine gaza westbank taufanulaqsha lovemujahedeen gotohellisrahell,"['FreePalestine', 'Gaza', 'WestBank', 'TaufanulAqsha', 'LoveMujahedeen', 'GoToHellisrahell']",0,0,0,0,,,in,https://x.com/undefined/status/1971650659910144316,0,neutral
2025-09-26 18:58:42+00:00,,jumlah populasi orang palestina di dunia pada tahun 2025 rakyat palestina tersebar di berbagai belahan dunia dan menjadi diaspora terbesar di era modern pada tahun 2025 populasi terbesar masih berada di kawasan timur tengah khususnya di palestina dan yordania,[],0,0,1,0,https://pbs.twimg.com/media/G1y10rVb0AAHCKk.jpg,,in,https://x.com/undefined/status/1971650656877646000,0,neutral
2025-09-26 18:52:09+00:00,,deklarasi balfour 1917 dari inggris mendukung pendirian rumah nasional yahudi di palestina sambil menjanjikan perlindungan hak sipil dan agama komunitas nonyahudi ini dilihat sebagai akar konflik oleh sebagian tapi inggris mengklaim tujuannya strategis perang pandangan,[],0,0,0,0,,,in,https://x.com/undefined/status/1971649008214200547,0,neutral
2025-09-26 18:32:36+00:00,,italia kiblatnya orang kristen aja dukung palestina sedangkan kristen kontol dan nu bajingggann bela israel,[],0,0,0,0,,,in,https://x.com/undefined/status/1971644087397949808,0,negative
2025-09-26 18:26:30+00:00,,hayo oten dan zionis pesek di indonesia sadarlah banyak orang palestina di gaza dan tepi barat yang seiman dengan kalian juga di negaranegara eropa dan amerika yang terusir dari negaranya oleh zionis israhell gerejagereja mereka dibom dan dihancurkan oleh israhell,[],0,0,0,0,,,in,https://x.com/undefined/status/1971642550487588953,0,negative
